Text,Sentiment
Aamir sidiqui teri behen chodun teri mqa ko v chodu fir se tujhe paida karun,0
Amir ke hath se phone chino warna khoon nikal denge gaand se JusticeForEveryYouTuber,1
Uske TikTok ke toh waise bhi lagne wale hainaane do youtube pejab bamboo aisi lagegi ke incoming outgoing band ho jaayegi tab samjhega usko,1
Tumlog carry ko diss karoge bachelog usne akele ne pewdiepie ko diss kiya  yaad rakhlo bezatti hojayegi tumlog ki bitch lasanya mark this word ,1
Apne ghant ukhedga Aamir lodugender change kr lenga ab to yeah,2
Amir Siddiqui jase loko popularity ke liye YouTube se panga le rahe ha,2
"Pele wo bola ki hes lucky to be roasted by carry
Ab gaali dera  ",1
best linetere ek ke wajeh se udhar sabke lode lagg gyebest line,0
"Crux of the video lies between  to  


And the most epic line from diploma in gaali  ",2
"Ye Ramzan ka maheena hai na Isiliye usne tereko teri aukaad dikha di
 Bhau ",0
Bhai chakke hain mard Kahn se banange yeye haat nahi laga sakte hai hat to sirf mujra aaur paise maangne ke liye hai in logo ko,1
"Best dialoguesaid by bhauyeh ramzan ka mahina hainaaalah ne teeko teri aukat dikha di
Agree tou like",2
Kon kon Chahta h guys ki Tik Tok banned ho jaye ,1
Once a legend said mere naam se kitaabe aayegi gaali ki,2
"Bhai ye gali ke pille hain 
Bc reality mein nhi jite ye assumption mein jite hain inki gaand mein ghaati chatni zarur pdegi wo bhi laal mirch lga k",0
" bhau touch kar gyi baat 
Bolo jai shree Ram",2
"Carryminarti ne mar di tiktok ki ass
WahWah",0
Illiteracy is again a big problem Diploma is a higher education than a PhD  samjhe,1
Full spotted sir ji an carry Bhai,2
"Ourath ezath kuttay ourath nay tujay paid karkay pasta Rani hogi

To banglay may tayre MA jhopad Patti may",1
diploma kuch salo ke baad kitabe ayenge mere naam sa ,2
Bhautu carry k sath hai aur apan log tere sath hai with you,1
Phd nhi hediplomahe didnt understand the differenceLmao,0
Bhau ne chutiye ki ass me lahsun dal diya ,0
Sirf youtuber mt boliye sirHam memer bhi aap ke saath hain,2
"tik tok pe ja or comment section me 
 laga do is ke",1
P H D kr ke baitha hu a carry Mujhe Hand mar ,1
Atleast he is the one who understood that uske ek k liye dusre tiktoker ka laude lag gya  Hes right yk ,2
"Aamir siddique abe saale tu jaanta nahi carryminati KO saale gurjar hai wo  
Wo bhi gangster city Faridabad ka panga mat lena usse bhagne k liye diniya kam pad jayegi",0
Kuch salo ke baad kitabe aaengi mere name se,1
Hets of u bhaw  amir ki to bara wala L lg gya,1
Are Bhau Thoda Izzat Uss Ladki Ko Bahen Kisi Ki Bhau Amir Naam Rakhne Se Thodi Ladka Hoga Wo Toh sister Kisi Ki ,2
Sab perfect tha but Kya Diploma vs PhD trend shuru hona chaiye,1
Bhau government bareme kuch bol payoge k phatti hai aapki sach bolne me,0
Bus ramzan tak he respect me renaka Uske baad Apne aukad pe,0
Bhai Bhai sab badhya lekin diploma th class phd  prof,2
Where is the love reaction button  mast video,2
Bhau the great love from ahmedabad,1
Sale sab bakchode hai Bhokne k liye social media platform use krte hai,1
Best dialogue at   mere naam se kitabe ayegi,2
Sahi bole bhai allah ne dekhadi musalman logon ki izat nikalde ,2
Amir ka gand mai public ka luara tiktoker log youtube mai apna channel kyu khola  tiktok chala na jake youtube mai kya chhil raha hai muh se akrot tutta nahi gand se akrot torne ka baat bolta hai,0
Report Amir Siddiquis account from har ek  socials ,1
Bhau shayad nehi jante ki PHD Diploma sain bohot bohot bara hai,1
Hi guys me ne Amir Siddiqui ka roast video dalahu pls ek baar dekho agar pasand aya tho subscribe kardo and neya creator hu pls support karo ,1
After Amir sidhiki videocarryminati s subscribers increased and tik tok ki rating decresed see power of youtubers ,1
Tere ek ke wajah se sabke lawde lag gaye udhar  truth,0
MERE TIK TOK PE  K FOLLOWERS HAI  LIKES HAI PAR MAINE CARRY MINATI KE LIYE DELETE KR DIYA JAY HIND I HATE TIKTOK CARRY MINATI OR HINDUSTHANI BHAU JAAN HAI HAMARI ,0
bhau ne diploma karke baitha h idhartu niikal loure Amir Sid peheli fursat pe nikal,0
Bhau chutiye ko ye Nahi malum PHd BADA HOTA hai ya diploma ,1
I wish ki saare Siddiqui Nawazuddin hotelekin kuch yaha Amir nikle,2
full respect sir Bhau is great always he always stand for sahi cheez k liye,2
Gaand me ghaati chutneysalute hai bhau ko kya stand liya hai ,0
Once a legend said kuch sal bad meri kitab ayegi,2
I support Carry Hindustani Bhau aapne earned my respect ,2
"Diploma PHD nahi DIPLOMABhau emotion me thoda aage peeche bol gaya 
Bhau mast haiSalute",0
mat karo upload this videos remove from utube,1
Phle mai sochta tha k carry glt hai aab yeh recording sunne k baad itna bolna chahta hu aamir ki ma ka bosdhaaaa,2
In chutiyo kya pata kya hota ye mahina is lavde Amir ko koi samjao  ke phle ye mahine me gandu harkate kam kare Bhau a salute to you ,0
Bosdike uske bola kab maruga krke recording  me tum bahut hushar hai bhau   logo ke bich me aker apna kam sidha krta or malum bhi nahi hota public ko nice mind suprb,0
TikTok band joldi ho ma ya chata huu please band Tiktok App,1
Lawde lag gaye hard hii bhau apun log v apke sath hiii,2
Tiktoh ke ke marai wo theek hai par  bhau ka poplu bana raheta tha biggboss mei ab yanha fly karte hai ye ,0
Kon kon chahta h hindustan me tiktok ban ho jaye like here,1
Tu to sala Big boss show pe sab che peheli admi tha jisko sob lok ak sath milke always fuck dita tha,1
Bhau ko koi phele ye btou ke PhD masters ke bad kri jaty he,2
"Amir maine galiyo mai phd ki hai 
Hindustani bhau  hold my diploma",2
kash yeh bhau big boss mai bhi hote we wanted to see this bhauapko fight back karna chahiye tha ap q waha shant rahe aur log appe bakwas kar rahe the,1
Bhai wo log chakka hai allah ne paida lete hi lulli kaat di saalon ki jio bhau,2
Ye dekh kr to amir ki  jagah se gd phatne wali hai see this,0
Bhau ne bola Diploma bada hai PHD se to bada hai ,2
Bhau sab sahi tha par phd diploma se zyada hai na  App phd pe ho vo diploma pe ,1
O Hindustani Babu tariii kyu attni fat rahiii ha  why?,1
Bhai log mei Pakistani bhi hun aur Muslim bhai lekin bhau sahi keh rahey hain apun bhi inke saath kharra hai youtube zindabad ,2
After seeing this video I feel bhau is like sanitizer against coronatiktokers for youtubers,1
"Video sent to Hindustani bhau sir
Hindustani bhauTapa tap 
Begin the Destruction
",1
"Tik tok  amir sigghiqi kitne paise me bikeega
Carry   me
",0
Bhut Sahi Bola jab upper wale dete h to Lene bhi jante h SuPeRb,0
Bhaau great  kha se laate ho aap ye gaaleya  supb ,1
"JAI HIND DOSTO 
Friends Agar Carryminati se pyaar karte ho to wo deleted video kahi se bhi search karke apne channel mai upload karo Dekhte hai YouTube kya karta hai
Sabhi youtubers ye kare please",2
From now onwards diploma should placed over PhD bhau,1
"Teacher  What your father does
Carrys son  Mere dad sab bakchodi karne walo ki khol ke marte hei
Teacher  Proud of your father child ",0
Sasta Sanjay Dutt threatening a kid without any personal issue,0
Abe Amir tujse acha to Hindustani bau hai Jisne puri video Mai ek Gali nhi di aur tu musalman K naam pr dabba hai harami Bau ny dil jeet liya aaj Luv from Kashmir ,0
To bhau nai bhadwa hai tere ko jo okadba hai to okadle Diploma ki spelling bolni nahe aati bata karratere ko jo okadna hai okad mai amir k saat ho,1
Kaun kaun Agree hai Tiktok banned hona chahiye ,1
Eske mother ku ek Kutta Nani  kuttay chodin hogay tab jakar ourton ka dalla paida huva hi,0
Chaat le tu bhi carry kijo famous hota uski he duniya chat ti h understand,2
Is amir ki gaad pe laat mar k is desh se bahar kr denge beat him,0
Ramzan me gali nahi dega   kitni saari galat chize toh bol diye call recording me ab konsi gali dena baki hai ramzan ke baad,1
Tu to garib hai kese carry minati k sath hai tere me hai kiya ne garib insan ,0
PHD nehi Diploma karke baitha hu aur kuch dino me Kitaab niklegi meri WTF mast line tha at  ,1
hindustanibhau Great Fan Jai Hind Jai Maharashtra,1
Abe tu kiyu padi lakdi le raha he usne to Carryminati ko bola he chutiya,0
ceremenaty ka kuch ukhadne ke liya hoga to ukhdega na sur jese sakL he tere tu bo kutta he jo dusre se jalta he,0
Is chodu ko koi batao phd n diploma ka diffbhai us musically chakko ki gaand marte marte tum bhi chutiye bane ja rhe ho,0
Kon kon without headphones sun Raha h wo bhi full volume me like thoko ,1
Abey carry k najayaz baap koi proof to Bata k Recording uski hi hai Live at phir dekhte hai SUDHAR ja carry k najayaz baapBHAU  or gali Kam Kar Tere Ghar pe bhi MAA bhen hai,1
PhD nhi diplomakuch salo me kitabe ayegi meri galiyo ki,1
Sale ye tiktok wale album song banaan lag gye bin tiktok k  dete rhate pr koi janta bhi na tha inko,2
Carry jo b h sabke samne hor ye tiktokers sb fake h influencer kehte h khud kehta h sbke samne m esa ni hu or piche se bkwas krta h kuttabeta carry ki trh tu bn b ni sktavo sbke samne b esa h or piche se b ,2
"httpsyoutubeeyrgEBWcFg
Is link pe click kro and carry minati and amirsudqki ki recording suno call p dono n kya baf ki aj sab pani pani ho jayega dekho is video me",2
gali galoch karegateri gaand kam mari kya public ne,0
Iam from pak but  i am fan of bhau love you from pakistan se hoon,2
Gaali ke bhau ne sab digree hasil ki he bawa  ye sab bache he abhi bhau ke samne ,1
Hindustani bhau Naam nahi brand ha ,2
"Ek bar bhau me bola to bola
Aajse Deploma PHD se bada he to he bs ",1
Bhau  noteamnawab sirf ladki ko dund ta rheta hchamdi sala,0
carry aur tiktok me sala sab log views kama rahe hai,1
Dekh rhe ho saale ko kahan carry kahan wo shit saala sab mil kr bhi kuch nhi ukhad paoge carry ka MTLB kya bol rha hai yaar MTLB sonch samajh kr bolna chahiye yaar Chutiya saala,0
 MEME PAGE ADMIN BE LIKE  aaj tho jalsa hoga jalsa,2
okay So Indians are fighting with each other as usual People never learn sikho bhai kuch,1
Phd karne  mahine bahar gaya tha sayad big,1
We want justice for carry YouTube is a fraoud samjhe,0
Someone says  Bhau is like bade Bhai of carry Technical Guruji  Are me bhi hu uska Bhai  Carry we love you we are  with u ,2
Abbay haraam khooar chup baith  Saalay phd say zayda diploma hota hain Kay Anpad saalay  Haraam zaadai shuuwar jaisa Hain tuu,0
We are with you sir carryminati carryminati hindustanibhau,2
Allah ne amir Siddique ki auqaat batadi sahi baat bola bhai ne isupportcarryminnati hindustanibhau,2
Ye sale sab limelight ma ana chah rhe ha chahe mano ya na mano,0
Baccho ki ladai me kyu ghus rahe uncle ji,0
Are yarr face to face karo fight humvi dekhe jarakya Bae ki tarah ph pe baktahe,0
You deserve this name Hindustani Bhau love from Pakistan ,2
Bhau ye faltu ko bolkar usko footage mat do aapuski hoshari ghoos gayi andar,1
Bhau thoda kam banaya karo tiktoker naazuk hote hai bohot ,0
Accha shayad islie disk track nhi aaya,1
Are sab  rating do tiktok ko  ho gayi aaj,1
tiktok to ban hona chiye uske sath  carryminatti ko bhi ban kardenge ye youtube bale tto achha hota or iss suar ka bachha bhao ko bhi jail me daldo sale kam nehi he inn dono ko koi har jaga chod felate rehetehne,0
Best line diploma kuch sal bd kitabe aygi MERI Gali ki,0
Is ek harami ke bajase pura tiktok ban hone ke tarap ja raha hai jobhi tiktoker hai sabhi ko us bhaduye pe action lena chahiye,0
Bhau me youtuber nai h par me tere sath h love u bhau,2
Carry ko haat lagake dikhao re amir dekhte hai kitna dam hai tujme Dont forget we r with carry ,1
 bap bap hota he beta beta hota he ek no bhau,2
Awesome bhau I thought bhau is gone But bhau is back In full form Bhau kay ahat kuthe,2
Gajab hindustani bhauu r great ,2
Hindustani bhau daarrr gaya he amir siddiquie  Aur ye hindustani bhau kota famous hona chatha he tiktok ke chakkar me,0
Bhau inki unity dekh rhe ho Khud ke dosto se bat kr rhe hai aur Inki hi recording viral ho rhi hai Unity dekho inki ,0
Carry and Hindustani bhai ek sath Ab toh Tik Toker marenge,0
Yeah aya carry ko roast krne khud roast ho gya httpsyoutubeUjiLFXhfjjE,0
Bhai jab itna hi josh tha toh bigboss me sore teh gali dene kuch nahi hota samje josh waha dikhao jaha tumari barabri wala ho woh nahi jaha kamzor hai Tum Kya yeh hum ko big boss me pata chal gaya tha,0
Ye hindustani bau pagal Hai ya  koi our tumhare apas ka jagda personal call kar ke nifto  YouTube m kiyu himmat usko dikhana yaaaar,0
We all for support carry minati Hindustan bhaoo,1
Ye to carry ke name pe femos Hona Chahta hai,1
Tik tok ratings are dropping at app store,1
Diploma mtlb bhau usko bol rha he ki phd nhi tera gyan diploma ke brabr he,1
Bhai looks cute when he said memes,2
Majdoor paidal ja rahe hai nange pav aap kaise hindasti bhav ho onke liye bhi video banao support me,2
Bhau Bhau u r the great dil jit liya bhau ne yrrwe are from carryminati side,1
Teri id bhi ben krwa skta h wo itna dum rkhta h,2
Kuch salon k baad kitabien auenge mere naam se ,0
Hindustani bahu Nam nahi brand ha its real,2
Bhau pura Gujjar samajh sath hai carry k hadar tha denga chori chod ne,0
Tiktok India may baant karna chahiya or amir siddiqui jassa kuttako apni okad dekhana chahiya,1
Once a legend said kuch salon ke bad kitabe aaenge mere naam se,2
Koi btao inhe PHD Jada bda hai diploma se,0
"Here we are struggling becoz of corona
Aur tum log tiktok aur YouTube ke liye debate
Wah wahyeh controversy corona katam hone ke bhat kar le nuisance",1
We are love you bhau aap bhi ab memers ke sth ho ,2
When Amir said mai points nhi bs gali de raha tha n bhau replies yeah Ramzaan k mahina h na isliye unhone tumhe tumhari aukat dekha di Soo true,0
abe saale chutiya log ye log bhau jaise log jhagde ko aag lagarahe hai beach me padhne ki zaroorat he nahi hai sirf bhau  or jhagda lagaraha hai fame k liye,1
Koi ne To PhD kiye   but jo bhi bole sahi bole apne,1
international diploma brand hai hamara bhau ,2
Amir s next apologizing video is coming up soon I guaranteed dava hai humara,1
"Bhau chharra hai 
Bechara itni fat chuki h ab baithne m bhi dikkat jae
Or bhau sabke ps ek hi dil h kitne br jeetohe ",1
Carry is kingg   Ammir sddque ki orr marni pdegii bhaau,2
Tu kya h be jo tere naam se kitaabe aaengi chutiya,2
I guess Jo log dislike kiye tiktok wale hongetiktok aur virus dono ek hi desh ke beech hai,1
"Hindustani Bhau ki baat ek dum mast lagti haidosto ap sbhi se ek support channl subscribe kare
httpsyoutuberhQdbpUnTZ",0
Bhau tujhse acche Tiktok wale hi tu toh galiya dekar har jagah k tang krne ki adat h aur yha india k jano ne tujhe itna famous kr diya jo itna bda fatu h dr Turki ki dhamki de darr gya aur khta rhta main aunga main aunga sb jante h tu kya h Fir bhi apne apko don smjh h phle apna sharir toh dekhle dhol jsa dikhta h ,1
Wheres legendary dialogue pahli fursat me nikal,2
Abe sale Amir kae bache keyo ramjan ka na lae kar ramjan ka kahina ko bdnam krta hae why,0
"Aur kisi bhi baap k saath nhi bahut mard banne shoq he tere ko
Kya mard banne ka certificate tere ko hi mila he kiya",0
Tik tok se pehle ye fake accounts se likes ekkhaata jrne walon ko maaro,0
The best dialogue was DIPLOMA  tha samhje,2
Ye saala ramzaan k mahine ka bahana le rha h or fir gaali b bk rha h tb ramzaan ka mahina nhi dikh rha chutiye ko Saale aamir siddiki tere jese chutiyo ki wjeh se hi nam khrab h  saal barbaad,0
Jhat ka bal nahi okhad sakta tu samjha jhatu understand,1
How did I get over herethese fights pehle kya kam chalrahi hai,1
" Right bhau 
 Upar wala deta hai tho nikal b leta hai jab  ghamand ai tau  I support you and carry",2
jo bhi ho rha hai in countrythis kind of things should not be appreciatedaggressionviolencethese all ppl r spreadinggovmnt should take action against these all ppl who talk violently,0
Bhau se stay away ke rehna  saalon barna gusha yenge aage se niklega piche se ,1
